anomality,sys_enter_llistxattr,sys_enter_setgroups,sys_enter_lremovexattr,sys_enter_sethostname,sys_enter_accept,sys_enter_lseek,sys_enter_setitimer,sys_enter_accept4,sys_enter_lsetxattr,sys_enter_setns,sys_enter_acct,sys_enter_madvise,sys_enter_setpgid,sys_enter_add_key,sys_enter_mbind,sys_enter_setpriority,sys_enter_adjtimex,sys_enter_membarrier,sys_enter_setregid,sys_enter_personality,sys_enter_memfd_create,sys_enter_setresgid,sys_enter_bind,sys_enter_memfd_secret,sys_enter_setresuid,sys_enter_bpf,sys_enter_migrate_pages,sys_enter_setreuid,sys_enter_brk,sys_enter_mincore,sys_enter_setrlimit,sys_enter_capget,sys_enter_mkdirat,sys_enter_setsid,sys_enter_capset,sys_enter_mknodat,sys_enter_setsockopt,sys_enter_chdir,sys_enter_mlock,sys_enter_settimeofday,sys_enter_chroot,sys_enter_mlock2,sys_enter_setuid,sys_enter_clock_adjtime,sys_enter_mlockall,sys_enter_setxattr,sys_enter_clock_getres,sys_enter_mmap,sys_enter_shmat,sys_enter_clock_gettime,sys_enter_mount,sys_enter_shmctl,sys_enter_clock_nanosleep,sys_enter_mount_setattr,sys_enter_shmdt,sys_enter_clock_settime,sys_enter_move_mount,sys_enter_shmget,sys_enter_clone,sys_enter_move_pages,sys_enter_shutdown,sys_enter_clone3,sys_enter_mprotect,sys_enter_sigaltstack,sys_enter_close,sys_enter_mq_getsetattr,sys_enter_signalfd4,sys_enter_close_range,sys_enter_mq_notify,sys_enter_socket,sys_enter_connect,sys_enter_mq_open,sys_enter_socketpair,sys_enter_copy_file_range,sys_enter_mq_timedreceive,sys_enter_splice,sys_enter_delete_module,sys_enter_mq_timedsend,sys_enter_statfs,sys_enter_dup,sys_enter_mq_unlink,sys_enter_statx,sys_enter_dup3,sys_enter_mremap,sys_enter_swapoff,sys_enter_epoll_create1,sys_enter_msgctl,sys_enter_swapon,sys_enter_epoll_ctl,sys_enter_msgget,sys_enter_symlinkat,sys_enter_epoll_pwait,sys_enter_msgrcv,sys_enter_sync,sys_enter_epoll_pwait2,sys_enter_msgsnd,sys_enter_sync_file_range,sys_enter_eventfd2,sys_enter_msync,sys_enter_syncfs,sys_enter_execve,sys_enter_munlock,sys_enter_sysinfo,sys_enter_execveat,sys_enter_munlockall,sys_enter_syslog,sys_enter_exit,sys_enter_munmap,sys_enter_tee,sys_enter_exit_group,sys_enter_name_to_handle_at,sys_enter_tgkill,sys_enter_faccessat,sys_enter_nanosleep,sys_enter_timer_create,sys_enter_faccessat2,sys_enter_newfstat,sys_enter_timer_delete,sys_enter_fadvise64,sys_enter_newfstatat,sys_enter_timer_getoverrun,sys_enter_fallocate,sys_enter_newuname,sys_enter_timer_gettime,sys_enter_fanotify_init,sys_enter_open_by_handle_at,sys_enter_timer_settime,sys_enter_fanotify_mark,sys_enter_open_tree,sys_enter_timerfd_create,sys_enter_fchdir,sys_enter_openat,sys_enter_timerfd_gettime,sys_enter_fchmod,sys_enter_openat2,sys_enter_timerfd_settime,sys_enter_fchmodat,sys_enter_perf_event_open,sys_enter_times,sys_enter_fchown,sys_enter_pidfd_getfd,sys_enter_tkill,sys_enter_fchownat,sys_enter_pidfd_open,sys_enter_truncate,sys_enter_fcntl,sys_enter_pidfd_send_signal,sys_enter_umask,sys_enter_fdatasync,sys_enter_pipe2,sys_enter_umount,sys_enter_fgetxattr,sys_enter_pivot_root,sys_enter_unlinkat,sys_enter_finit_module,sys_enter_ppoll,sys_enter_unshare,sys_enter_flistxattr,sys_enter_prctl,sys_enter_userfaultfd,sys_enter_flock,sys_enter_pread64,sys_enter_utimensat,sys_enter_fremovexattr,sys_enter_preadv,sys_enter_vhangup,sys_enter_fsconfig,sys_enter_preadv2,sys_enter_vmsplice,sys_enter_fsetxattr,sys_enter_prlimit64,sys_enter_wait4,sys_enter_fsmount,sys_enter_process_madvise,sys_enter_waitid,sys_enter_fsopen,sys_enter_process_mrelease,sys_enter_write,sys_enter_fspick,sys_enter_process_vm_readv,sys_enter_writev,sys_enter_fstatfs,sys_enter_process_vm_writev,sys_enter_fsync,sys_enter_pselect6,sys_enter_ftruncate,sys_enter_ptrace,sys_enter_futex,sys_enter_pwrite64,sys_enter_get_mempolicy,sys_enter_pwritev,sys_enter_get_robust_list,sys_enter_pwritev2,sys_enter_getcpu,sys_enter_quotactl,sys_enter_getcwd,sys_enter_quotactl_fd,sys_enter_getdents64,sys_enter_read,sys_enter_getegid,sys_enter_readahead,sys_enter_geteuid,sys_enter_readlinkat,sys_enter_getgid,sys_enter_readv,sys_enter_getgroups,sys_enter_reboot,sys_enter_getitimer,sys_enter_recvfrom,sys_enter_getpeername,sys_enter_recvmmsg,sys_enter_getpgid,sys_enter_recvmsg,sys_enter_getpid,sys_enter_remap_file_pages,sys_enter_getppid,sys_enter_removexattr,sys_enter_getpriority,sys_enter_renameat,sys_enter_getrandom,sys_enter_renameat2,sys_enter_getresgid,sys_enter_request_key,sys_enter_getresuid,sys_enter_restart_syscall,sys_enter_getrlimit,sys_enter_rseq,sys_enter_getrusage,sys_enter_rt_sigaction,sys_enter_getsid,sys_enter_rt_sigpending,sys_enter_getsockname,sys_enter_rt_sigprocmask,sys_enter_getsockopt,sys_enter_rt_sigqueueinfo,sys_enter_gettid,sys_enter_rt_sigreturn,sys_enter_gettimeofday,sys_enter_rt_sigsuspend,sys_enter_getuid,sys_enter_rt_sigtimedwait,sys_enter_getxattr,sys_enter_rt_tgsigqueueinfo,sys_enter_init_module,sys_enter_sched_get_priority_max,sys_enter_inotify_add_watch,sys_enter_sched_get_priority_min,sys_enter_inotify_init1,sys_enter_sched_getaffinity,sys_enter_inotify_rm_watch,sys_enter_sched_getattr,sys_enter_io_cancel,sys_enter_sched_getparam,sys_enter_io_destroy,sys_enter_sched_getscheduler,sys_enter_io_getevents,sys_enter_sched_rr_get_interval,sys_enter_io_pgetevents,sys_enter_sched_setaffinity,sys_enter_io_setup,sys_enter_sched_setattr,sys_enter_io_submit,sys_enter_sched_setparam,sys_enter_io_uring_enter,sys_enter_sched_setscheduler,sys_enter_io_uring_register,sys_enter_sched_yield,sys_enter_io_uring_setup,sys_enter_seccomp,sys_enter_ioctl,sys_enter_semctl,sys_enter_ioprio_get,sys_enter_semget,sys_enter_ioprio_set,sys_enter_semop,sys_enter_kcmp,sys_enter_semtimedop,sys_enter_kexec_file_load,sys_enter_sendfile64,sys_enter_kexec_load,sys_enter_sendmmsg,sys_enter_keyctl,sys_enter_sendmsg,sys_enter_kill,sys_enter_sendto,sys_enter_landlock_add_rule,sys_enter_set_mempolicy,sys_enter_landlock_create_ruleset,sys_enter_set_robust_list,sys_enter_landlock_restrict_self,sys_enter_set_tid_address,sys_enter_lgetxattr,sys_enter_setdomainname,sys_enter_linkat,sys_enter_setfsgid,sys_enter_listen,sys_enter_setfsuid,sys_enter_listxattr,sys_enter_setgid
1,0,0,0,0,0,2,0,2,0,0,0,14,2,0,0,0,0,0,0,0,0,0,31412,0,0,0,0,0,11,0,0,0,0,15701,0,0,31509,15701,0,0,0,0,0,0,0,0,0,162101,0,0,0,0,1722,0,0,0,0,0,78261,0,2,10,441,156520,157815,0,0,1,0,47154,24,0,0,0,0,0,0,0,6,0,0,103,0,0,0,0,0,0,72,0,0,10,0,0,0,0,0,17,0,0,15704,0,0,0,0,2,12,15754,0,15701,0,0,0,122,0,1,0,0,0,79293,0,95,0,0,0,0,0,0,0,11,0,94979,0,0,0,306,0,0,0,0,0,0,0,0,0,19,0,2,0,15705,0,0,0,0,0,0,0,0,10,0,0,553,0,0,0,0,0,0,0,0,2,3,0,0,47097,0,0,0,0,0,0,0,0,2,60,1061,0,155688,1657,0,0,0,0,0,0,0,0,14,0,31,0,34,0,27,0,0,0,0,22,0,0,0,6166,0,0,31403,0,0,0,2,0,0,0,0,0,0,12,10,0,0,0,7,0,70,0,188290,1,0,0,29,0,15700,0,0,0,418,0,0,15757,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4550,0,0,83289,0,0,0,0,0,3550,0,0,0,0,2,0,5853,0,22,0,0,0,14,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,2,0,0,0,27,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,1910,0,0,0,0,0,2,0,2,28,431,0,997,0,0,1,0,48,25,0,0,0,0,0,0,0,6,0,0,103,2,0,0,1,0,0,87,0,0,12,0,0,0,0,0,21,0,0,3,0,1,0,0,2,26,61,0,0,0,0,0,123,0,10,0,0,0,811,0,6,1,0,0,0,0,0,0,11,0,1055,0,0,0,305,0,0,0,0,0,0,0,0,0,31,0,2,0,6,0,0,0,0,0,0,0,0,7,0,0,41,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,59,66,0,4629,99,0,0,0,0,0,0,0,0,24,0,31,0,34,0,27,0,0,0,0,22,0,0,0,6573,0,0,1,0,0,0,3,0,0,0,0,0,0,31,10,0,0,0,8,0,70,0,387,0,0,0,29,0,0,0,0,0,418,0,0,71,0,1,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,18608,0,0,39381,0,0,0,0,0,3880,0,0,0,0,2,0,6356,0,24,0,0,0,33,0,3,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,0,3,0,0,0,316,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,71,0,1,0,1,1,0,0,35340,4,0,0,0,0,0,0,0,0,1,222,0,0,0,0,1810,0,0,0,0,0,27,0,0,3,316,36,36924,0,0,0,0,35330,35316,0,0,0,0,0,0,0,3,0,0,76,0,0,0,3,0,0,72811,0,0,300,0,0,0,0,0,7,0,0,11,0,0,0,0,2,6,55,0,11,0,0,8,1,0,0,778,0,0,848,0,30,2,0,0,0,0,0,0,4,0,2782,0,2,0,288,1,0,0,1,0,0,0,0,0,71,0,2,0,8,0,0,0,907,0,0,0,0,1,0,0,358,1,0,0,0,0,0,0,0,12,17,0,0,3,0,0,0,0,0,0,0,0,6,37161,308,0,113914,480,0,0,0,0,0,0,3,0,1041,0,7,0,18,236,7,0,0,0,0,14,2,0,0,5895,0,0,6,0,0,0,8,0,0,0,0,0,0,11,8,0,0,0,13,0,51,0,381,10,0,0,12,0,0,0,0,0,435,0,0,57,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1273,0,0,37844,0,0,0,0,0,3706,0,0,0,0,0,0,5816,0,5,0,0,0,14,0,9,0,0,0,0,1,0,0,0
1,0,0,0,0,0,5,4,5,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,20267,2,0,0,0,0,0,0,0,0,0,181,0,0,0,0,1825,0,0,0,0,0,14,0,0,1,325,22,21511,0,0,0,0,20217,20209,0,0,0,0,0,0,0,0,0,0,86,0,0,0,2,0,0,41605,0,0,152,0,0,0,0,0,8,0,0,10,0,0,0,0,2,3,50,0,11,0,0,0,1,0,0,554,0,0,827,0,17,0,0,0,0,0,0,0,4,0,1443,0,2,0,296,0,0,0,1,0,0,0,0,0,16,0,2,0,4,0,0,0,1,0,0,0,0,1,0,0,126,1,0,0,0,0,0,0,0,8,17,0,0,2,0,0,0,0,0,10,0,0,2,18118,194,0,51568,294,0,0,0,0,0,0,3,0,3,0,5,0,9,241,5,0,0,0,0,11,6,0,0,16279,0,0,5,0,0,0,8,0,0,0,0,0,0,9,6,0,0,0,9,0,48,0,391,10,0,0,7,0,0,0,0,0,411,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,512,0,0,37761,0,0,0,0,0,3716,0,0,0,0,0,0,6139,0,4,0,0,0,12,0,8,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,0,2,0,0,0,15,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,78,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1,286,0,0,0,0,1888,0,0,0,0,0,15,0,2,9,354,0,991,0,0,1,0,67,37,0,0,0,0,0,0,0,6,0,0,160,2,0,0,1,0,0,95,0,0,154,0,0,0,0,0,32,0,0,3,0,0,0,0,2,17,77,0,0,0,0,9,11,0,1,8,0,0,954,0,7,2,0,0,0,0,0,0,11,0,941,0,0,0,310,0,0,0,0,0,0,0,0,0,39,0,2,0,6,0,0,0,0,0,0,0,0,9,0,0,38,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,20,0,0,2,59,69,0,2078,103,0,0,0,0,0,0,0,0,22,0,33,0,36,0,29,0,0,0,0,96,271,0,0,6591,0,0,1,0,0,0,3,0,0,0,0,0,0,11,8,0,0,0,11,0,80,0,384,0,0,0,31,0,0,0,0,0,438,0,1,54,0,1,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,24220,0,0,39243,0,0,0,0,0,3882,0,0,0,0,5,0,6317,0,39,0,0,0,13,0,3,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,1909,0,0,0,0,0,1,0,0,16,316,0,887,0,0,0,0,41,11,0,0,0,0,0,0,0,6,0,0,87,2,0,0,1,0,0,53,0,0,7,0,0,0,0,0,31,0,0,1,0,1,0,0,2,9,70,0,1,0,0,0,66,0,9,0,0,0,817,0,7,2,0,0,0,0,0,0,10,0,860,0,0,0,301,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,40,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,2,60,68,0,1803,109,0,0,0,0,0,0,0,0,14,0,22,0,22,0,22,0,0,0,0,11,0,0,0,8534,0,0,0,0,0,0,1,0,0,0,0,0,0,17,8,0,0,0,3,0,49,0,365,1,0,0,25,0,0,0,0,0,431,0,1,55,2,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,26596,0,0,40193,0,0,0,0,0,3902,0,0,0,0,2,0,8280,0,9,0,0,0,18,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,52863,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,1783,0,0,0,0,0,1,0,0,14,94,30,52601,0,0,0,0,52883,52855,0,0,0,0,0,0,0,2,0,0,54,0,0,0,1,0,0,104824,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,49,0,0,0,0,0,1,0,0,1,0,0,692,0,35,0,0,0,0,0,0,0,4,0,626,0,0,0,282,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46488,403,0,144594,633,0,0,0,0,0,0,0,0,4,0,2,0,2,1,2,0,0,0,0,11,0,0,0,5672,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,0,0,0,16,0,106,0,322,0,0,0,5,0,0,0,0,0,430,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,38066,0,0,0,0,0,3674,0,0,0,0,0,0,5636,0,7,0,0,0,16,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,2,0,1,0,0,0,59,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,53072,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,1782,0,0,0,0,0,1,0,0,15,222,32,52694,0,0,0,0,52966,52938,0,0,0,0,0,0,0,6,0,0,51,0,0,0,1,0,0,105022,0,0,35,0,0,0,0,0,4,0,0,1,0,0,0,0,2,6,52,0,0,0,0,0,1,0,0,1,0,0,793,0,37,0,0,0,0,0,0,0,4,0,636,0,0,0,301,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,46444,400,0,142113,629,0,0,0,0,0,0,0,0,4,0,4,0,4,2,4,0,0,0,0,20,1,0,0,6116,0,0,0,0,0,0,1,0,0,0,0,0,0,16,6,0,0,0,17,0,34,0,394,0,0,0,7,0,0,0,0,0,435,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0,37963,0,0,0,0,0,3674,0,0,0,0,0,0,5869,0,9,0,0,0,17,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,255,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,329,0,1,0,2,2,0,0,52152,5,0,0,0,0,0,0,0,0,2,1619,0,6,0,0,1784,0,0,0,0,0,117,0,0,16,779,60,55492,0,0,0,0,52157,52122,0,0,0,0,0,0,0,10,3,0,23,0,0,0,4,0,0,104813,0,0,88,0,0,0,0,0,6,0,0,92,0,2,0,0,2,2,186,0,104,0,0,12,1,0,4,691,0,0,4045,0,38,5,0,0,0,0,0,0,4,0,4623,0,2,0,286,2,0,0,1,0,0,0,0,0,101,0,2,0,87,0,0,0,233,0,0,0,0,27,0,0,610,1,0,0,0,0,0,0,0,125,134,0,0,11,0,0,0,0,0,0,2,0,4,44244,413,0,129824,644,0,0,0,0,0,0,0,0,133,0,300,0,311,1,300,0,0,0,0,23,3,0,0,15277,0,0,7,0,0,0,106,1,0,0,0,0,2,106,8,0,0,0,23,0,136,0,370,37,0,0,307,0,2,0,0,0,430,0,0,54,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,5384,0,0,37870,0,0,0,0,0,3660,0,0,0,0,2,0,5705,0,13,0,0,0,218,0,92,0,0,0,0,1,0,0,0
1,0,0,0,0,0,256,0,3,0,0,0,6,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,332,0,1,0,2,2,0,0,52448,5,0,0,0,0,0,0,0,0,2,1601,0,6,0,0,1767,0,0,0,0,0,117,0,0,13,651,56,55630,0,0,0,0,52452,52418,0,0,0,0,0,0,0,10,3,0,66,0,0,0,4,0,0,105331,0,0,70,0,0,0,0,0,6,0,0,92,0,2,0,0,2,0,194,0,105,0,0,12,1,0,4,685,0,0,4000,0,37,5,0,0,0,0,0,0,4,0,4517,0,1,0,284,2,0,0,0,0,0,0,0,0,101,0,2,0,87,0,0,0,228,0,0,0,0,26,0,0,610,2,0,0,0,0,0,0,0,125,134,0,0,11,0,0,0,0,0,0,2,0,3,42192,410,0,133564,641,0,0,0,0,0,0,0,0,132,0,301,0,312,2,301,0,0,0,0,23,3,0,0,15084,0,0,7,0,0,0,106,1,0,0,0,0,2,103,6,0,0,0,23,0,34,0,356,36,0,0,308,0,2,0,0,0,435,0,0,43,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1567,0,0,37576,0,0,0,0,0,3634,0,0,0,0,2,0,5627,0,14,0,0,0,215,0,92,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2736,0,0,0,0,0,1,0,0,0,0,1368,0,0,2749,1368,0,0,0,0,0,0,0,0,0,24997,0,0,0,0,1884,0,0,0,0,0,6828,0,0,1,5654,13654,15666,0,0,0,0,4108,1,0,0,0,0,0,0,0,6,0,0,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,0,2,1,2783,0,1368,0,0,0,1,0,0,0,0,0,7488,0,15,0,0,0,0,0,0,0,4,0,8815,0,1,0,287,0,0,0,1,0,0,0,0,0,2,0,0,0,1369,0,0,0,0,0,0,0,0,1,0,0,79,0,0,0,0,0,0,0,0,0,2,0,0,4101,0,0,0,0,0,0,0,0,3,60,150,0,14127,238,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,1,0,0,0,16346,0,0,2736,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,7,0,16714,1,0,0,6,0,1367,0,0,0,411,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159,0,0,43207,0,0,0,0,0,3874,0,0,0,0,0,0,6093,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,31374,0,0,0,0,0,0,0,0,0,0,15687,0,0,31376,15687,0,0,0,0,0,0,0,0,0,161714,0,0,0,0,1730,0,0,0,0,0,78201,0,0,1,60,156400,157488,0,0,0,0,47062,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15688,0,0,0,0,2,2,15736,0,15687,0,0,0,1,0,0,0,0,0,79076,0,94,0,0,0,0,0,0,0,4,0,94735,0,1,0,286,0,0,0,1,0,0,0,0,0,2,0,0,0,15688,0,0,0,0,0,0,0,0,1,0,0,544,0,0,0,0,0,0,0,0,0,2,0,0,47055,0,0,0,0,0,0,0,0,1,60,1059,0,155917,1652,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5687,0,0,31374,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,188074,1,0,0,1,0,15685,0,0,0,430,0,0,15703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4684,0,0,83579,0,0,0,0,0,3572,0,0,0,0,0,0,5664,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,24,0,5,0,0,0,312,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,141,0,1,0,1,3,0,0,51332,11,0,0,0,0,0,0,0,0,1,776,0,0,0,0,1785,0,0,0,0,0,70,0,2,7,469,83,52853,0,0,1,0,51211,51155,0,0,0,0,0,0,0,7,0,0,112,0,0,0,7,0,0,103234,0,0,231,0,0,0,0,0,18,0,0,32,0,0,0,0,2,10,98,0,31,0,0,8,56,0,1,240,0,0,1417,0,41,3,0,0,0,0,0,0,10,0,2914,0,1,0,310,1,0,0,0,0,0,0,0,0,152,0,6,0,29,0,0,0,914,0,0,0,0,13,0,0,486,2,0,0,0,0,0,0,0,33,39,0,0,9,0,0,0,0,0,0,0,0,7,54238,433,0,155351,671,0,0,0,0,0,0,7,0,1078,0,34,0,53,6,30,0,0,0,0,35,1,0,0,6534,0,0,14,0,0,0,25,0,0,0,0,0,0,32,8,0,0,0,24,0,114,0,461,25,0,0,35,0,1,0,0,0,414,0,0,57,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,21228,0,0,37414,0,0,0,0,0,3664,0,0,0,0,0,0,6336,0,31,0,0,0,46,0,26,0,0,0,0,1,0,0,0
1,0,0,0,0,0,17,4,3,0,0,0,546,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,129,0,1,0,1,3,0,0,50431,11,0,0,0,0,0,0,0,0,1,547,0,0,0,0,1790,0,0,0,0,0,70,0,0,0,184,85,51592,0,0,0,0,50428,50394,0,0,0,0,0,0,0,1,0,0,84,0,0,0,7,0,0,101682,0,0,237,0,0,0,0,0,3,0,0,30,0,0,0,0,2,6,85,0,26,0,0,8,5,0,0,248,0,0,1138,0,40,3,0,0,0,0,0,0,4,0,2301,0,1,0,286,1,0,0,0,0,0,0,0,0,135,0,4,0,26,0,0,0,825,0,0,0,0,6,0,0,473,1,0,0,0,0,0,0,0,31,33,0,0,8,0,0,0,0,0,5,0,0,5,52531,416,0,144973,651,0,0,0,0,0,0,7,0,975,0,11,0,27,9,11,0,0,0,0,25,1,0,0,15612,0,0,13,0,0,0,23,0,0,0,0,0,0,23,6,0,0,0,21,0,17,0,411,21,0,0,14,0,1,0,0,0,435,0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,20209,0,0,37396,0,0,0,0,0,3676,0,0,0,0,0,0,5840,0,9,0,0,0,36,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,14,0,5,0,0,0,268,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,66,0,1,0,1,3,0,0,52922,11,0,0,0,0,0,0,0,0,1,626,0,3,0,0,1779,0,0,0,0,0,58,0,2,8,587,80,54164,0,0,1,0,52808,52769,0,0,0,0,0,0,0,7,0,0,103,0,0,0,7,0,0,107116,0,0,77,0,0,0,0,0,18,0,0,25,0,0,0,0,2,8,92,0,24,0,0,8,1,0,1,560,0,0,1085,0,41,2,0,0,0,0,0,0,10,0,2779,0,1,0,309,1,0,0,0,0,0,0,0,0,113,0,6,0,23,0,0,0,914,0,0,0,0,8,0,0,457,1,0,0,0,0,0,0,0,20,30,0,0,11,0,0,0,0,0,0,0,0,7,51127,430,0,163476,669,0,0,0,0,0,0,5,0,1060,0,31,0,47,248,27,0,0,0,0,19,1,0,0,6313,0,0,12,0,0,0,18,0,0,0,0,0,5,26,8,0,0,0,15,0,92,0,465,20,0,0,32,0,2,0,0,0,432,0,0,61,0,1,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,1803,0,0,37515,0,0,0,0,0,3657,0,0,0,0,0,0,6016,0,24,0,0,0,43,0,19,0,0,0,0,1,0,0,0
1,0,0,0,0,0,16,0,3,0,0,0,326,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,58,0,1,0,1,3,0,0,54071,11,0,0,0,0,0,0,0,0,1,370,0,3,0,0,1792,0,0,0,0,0,57,0,0,3,396,80,55198,0,0,0,0,53939,53905,0,0,0,0,0,0,0,5,0,0,81,0,0,0,7,0,0,109321,0,0,76,0,0,0,0,0,31,0,0,23,0,0,0,0,2,2,77,0,25,0,0,8,71,0,0,568,0,0,1090,0,42,2,0,0,0,0,0,0,11,0,2661,0,1,0,313,1,0,0,0,0,0,0,0,0,97,0,4,0,20,0,0,0,914,0,0,0,0,3,0,0,455,1,0,0,0,0,0,0,0,18,34,0,0,11,0,0,0,0,0,0,0,0,7,49839,442,0,162830,686,0,0,0,0,0,0,5,0,1050,0,32,0,45,257,32,0,0,0,0,24,3,0,0,16062,0,0,11,0,0,0,16,0,0,0,0,0,5,19,10,0,0,0,18,0,82,0,483,21,0,0,35,0,2,0,0,0,435,0,0,67,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1892,0,0,37623,0,0,0,0,0,3672,0,0,0,0,2,0,6148,0,16,0,0,0,35,0,17,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2871,0,0,0,0,0,5,0,0,0,0,1413,0,0,3431,1414,0,0,0,0,0,0,0,0,0,25836,0,0,0,0,1898,0,0,0,0,0,7055,0,0,0,5741,14108,16391,0,0,0,0,4383,80,0,0,0,0,0,0,0,2,0,0,63,0,0,0,0,0,0,182,0,0,100,0,0,0,0,0,0,0,0,1416,0,0,0,0,2,4,2869,0,1415,0,0,0,1,0,0,0,0,0,8209,0,13,0,0,0,0,0,0,0,9,0,9087,0,0,0,318,0,0,0,0,0,0,0,0,0,81,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,4,0,0,4236,0,0,0,0,0,0,0,0,0,61,147,0,13689,234,0,0,0,0,0,0,1,0,0,0,20,0,21,0,20,0,0,0,0,360,0,0,0,6432,0,0,2827,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,198,0,17493,2,0,0,23,0,1412,0,0,0,435,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,43550,0,0,0,0,0,3890,0,0,0,0,0,0,6237,0,85,0,0,0,2,0,1,0,0,0,0,0,0,0,0
